record_ID,units_sold
218298,47.0
218299,26.0
218301,13.0
218302,20.0
218304,10.0
218305,35.0
218306,34.0
218308,25.0
218309,59.0
218310,28.0
218313,143.0
218314,21.0
218315,31.0
218318,25.0
218319,22.0
218323,7.0
218324,8.0
218325,5.0
218326,11.0
218327,72.0
218328,59.0
218329,31.0
218330,18.0
218331,35.0
218332,30.0
218333,10.0
218334,9.0
218335,10.0
218336,169.0
218337,15.0
218338,30.0
218340,14.0
218341,31.0
218342,27.0
218343,16.0
218346,11.0
218347,7.0
218349,10.0
218350,71.0
218351,43.0
218352,32.0
218354,30.0
218355,42.0
218356,52.0
218359,23.0
218360,183.0
218361,29.0
218362,45.0
218363,45.0
218364,14.0
218369,68.0
218370,42.0
218371,33.0
218372,48.0
218373,49.0
218376,125.0
218377,28.0
218378,55.0
218381,39.0
218382,14.0
218386,12.0
218387,65.0
218388,35.0
218389,16.0
218391,34.0
218392,51.0
218393,49.0
218394,183.0
218395,44.0
218396,69.0
218399,37.0
218400,49.0
218401,18.0
218403,14.0
218404,19.0
218405,5.0
218406,12.0
218409,22.0
218410,21.0
218411,15.0
218412,25.0
218417,52.0
218418,24.0
218420,18.0
218421,31.0
218422,21.0
218425,37.0
218426,28.0
218427,9.0
218429,16.0
218431,101.0
218432,17.0
218433,27.0
218434,14.0
218435,14.0
218436,26.0
218437,28.0
218438,13.0
218441,12.0
218443,7.0
218445,48.0
218446,42.0
218447,24.0
218448,18.0
218450,20.0
218451,28.0
218452,35.0
218453,14.0
218455,22.0
218456,129.0
218457,25.0
218458,31.0
218460,9.0
218461,29.0
218462,43.0
218463,24.0
218465,15.0
218466,16.0
218469,21.0
218474,35.0
218475,21.0
218476,14.0
218477,21.0
218478,17.0
218479,141.0
218480,19.0
218481,23.0
218482,19.0
218483,24.0
218487,7.0
218488,34.0
218489,23.0
218490,14.0
218491,13.0
218492,30.0
218493,16.0
218494,9.0
218495,17.0
218496,139.0
218497,22.0
218498,25.0
218499,15.0
218502,47.0
218503,35.0
218506,16.0
218508,55.0
218509,47.0
218512,23.0
218513,30.0
218514,33.0
218515,10.0
218516,14.0
218517,16.0
218518,203.0
218519,27.0
218520,38.0
218521,22.0
218522,16.0
218523,46.0
218524,30.0
218525,24.0
218527,9.0
218528,14.0
218529,12.0
218530,158.0
218531,132.0
218532,41.0
218534,71.0
218535,99.0
218536,106.0
218539,27.0
218540,255.0
218541,69.0
218542,79.0
218545,80.0
218546,53.0
218550,39.0
218554,38.0
218555,31.0
218556,13.0
218558,15.0
218559,32.0
218560,24.0
218563,173.0
218564,21.0
218565,37.0
218566,20.0
218567,18.0
218568,34.0
218569,24.0
218573,13.0
218575,32.0
218576,22.0
218578,21.0
218579,37.0
218580,66.0
218581,28.0
218584,244.0
218585,33.0
218586,30.0
218588,25.0
218589,70.0
218590,37.0
218593,15.0
218596,57.0
218597,59.0
218598,24.0
218600,30.0
218601,57.0
218602,44.0
218603,21.0
218604,20.0
218605,21.0
218606,221.0
218607,35.0
218608,39.0
218609,14.0
218611,38.0
218612,25.0
218613,14.0
218614,12.0
218615,18.0
218616,18.0
218618,63.0
218619,47.0
218622,27.0
218623,44.0
218624,44.0
218626,164.0
218627,29.0
218628,46.0
218631,45.0
218635,18.0
218638,107.0
218639,76.0
218640,20.0
218642,50.0
218643,63.0
218644,62.0
218648,233.0
218649,48.0
218650,57.0
218651,68.0
218652,48.0
218653,17.0
218656,29.0
218658,209.0
218659,112.0
218660,70.0
218663,67.0
218664,83.0
218665,120.0
218667,323.0
218668,64.0
218669,97.0
218670,30.0
218671,24.0
218673,87.0
218674,65.0
218675,143.0
218676,20.0
218677,26.0
218678,65.0
218679,55.0
218680,24.0
218683,218.0
218684,150.0
218685,61.0
218686,32.0
218688,98.0
218689,122.0
218690,132.0
218694,316.0
218695,66.0
218696,102.0
218697,16.0
218698,13.0
218700,85.0
218701,60.0
218702,29.0
218703,14.0
218704,34.0
218705,48.0
218707,14.0
218711,26.0
218712,23.0
218713,12.0
218714,22.0
218715,15.0
218716,44.0
218717,27.0
218720,149.0
218721,29.0
218722,22.0
218723,5.0
218724,29.0
218726,60.0
218729,15.0
218731,35.0
218732,33.0
218734,15.0
218735,29.0
218736,20.0
218739,104.0
218740,21.0
218741,13.0
218744,20.0
218745,39.0
218746,25.0
218748,9.0
218749,12.0
218750,11.0
218753,15.0
218755,73.0
218757,16.0
218759,16.0
218763,112.0
218764,74.0
218765,45.0
218766,57.0
218767,65.0
218768,72.0
218772,216.0
218773,41.0
218774,61.0
218775,20.0
218776,9.0
218777,54.0
218778,50.0
218780,14.0
218781,17.0
218782,36.0
218785,70.0
218786,26.0
218789,33.0
218790,45.0
218793,163.0
218794,29.0
218795,55.0
218798,39.0
218799,17.0
218800,9.0
218803,19.0
218806,148.0
218807,78.0
218808,32.0
218810,54.0
218811,70.0
218812,89.0
218815,250.0
218816,45.0
218817,68.0
218818,25.0
218820,47.0
218821,40.0
218822,19.0
218824,14.0
218825,41.0
218827,18.0
218828,22.0
218833,29.0
218834,18.0
218836,11.0
218837,139.0
218838,19.0
218839,25.0
218840,8.0
218842,15.0
218844,29.0
218846,12.0
218849,33.0
218850,31.0
218852,13.0
218853,16.0
218855,156.0
218856,19.0
218857,35.0
218858,19.0
218859,17.0
218860,40.0
218861,34.0
218862,22.0
218864,8.0
218865,13.0
218867,8.0
218868,19.0
218869,21.0
218873,24.0
218874,45.0
218875,24.0
218876,11.0
218877,12.0
218878,12.0
218879,184.0
218880,31.0
218881,21.0
218884,25.0
218885,29.0
218886,17.0
218889,155.0
218890,73.0
218891,48.0
218892,68.0
218893,41.0
218894,91.0
218895,147.0
218896,140.0
218898,11.0
218899,20.0
218900,389.0
218901,98.0
218902,152.0
218903,28.0
218904,17.0
218907,96.0
218908,77.0
218909,25.0
218911,39.0
218912,57.0
218913,53.0
218914,27.0
218915,22.0
218917,59.0
218918,37.0
218919,18.0
218921,49.0
218922,66.0
218923,56.0
218924,21.0
218927,102.0
218928,51.0
218929,58.0
218930,65.0
218931,27.0
218932,14.0
218934,28.0
218935,26.0
218936,88.0
218937,69.0
218938,26.0
218939,45.0
218940,55.0
218941,63.0
218945,218.0
218946,63.0
218947,57.0
218948,78.0
218949,58.0
218953,28.0
218954,4.0
218956,202.0
218957,122.0
218958,95.0
218961,127.0
218962,161.0
218963,137.0
218964,20.0
218967,427.0
218968,94.0
218969,136.0
218970,26.0
218974,99.0
218975,107.0
218976,107.0
218978,36.0
218979,74.0
218980,24.0
218983,81.0
218984,68.0
218985,21.0
218986,28.0
218987,43.0
218988,61.0
218989,14.0
218990,16.0
218991,19.0
218992,222.0
218993,33.0
218994,46.0
218995,30.0
218996,27.0
218998,56.0
218999,79.0
219000,56.0
219002,15.0
219003,29.0
219004,51.0
219006,19.0
219010,31.0
219011,23.0
219012,18.0
219013,12.0
219014,153.0
219015,35.0
219016,22.0
219017,5.0
219018,47.0
219019,63.0
219020,35.0
219023,15.0
219025,69.0
219026,76.0
219028,22.0
219029,40.0
219030,26.0
219032,20.0
219034,170.0
219035,25.0
219036,20.0
219038,20.0
219039,20.0
219040,13.0
219043,61.0
219044,61.0
219045,10.0
219047,29.0
219048,44.0
219049,62.0
219050,16.0
219051,22.0
219052,24.0
219053,240.0
219054,28.0
219055,35.0
219056,19.0
219057,16.0
219058,41.0
219059,31.0
219060,21.0
219062,14.0
219063,16.0
219065,150.0
219066,100.0
219067,25.0
219068,59.0
219069,75.0
219070,95.0
219072,21.0
219073,236.0
219074,37.0
219075,72.0
219076,16.0
219077,11.0
219078,64.0
219079,45.0
219082,17.0
219083,42.0
219089,60.0
219090,46.0
219091,14.0
219092,70.0
219093,65.0
219094,97.0
219098,242.0
219099,42.0
219100,69.0
219101,68.0
219102,34.0
219105,21.0
219106,5.0
219107,33.0
219108,29.0
219109,11.0
219110,54.0
219111,70.0
219112,29.0
219116,174.0
219117,55.0
219118,81.0
219119,44.0
219120,112.0
219121,61.0
219123,30.0
219124,35.0
219127,37.0
219129,14.0
219130,26.0
219131,29.0
219132,4.0
219135,132.0
219136,19.0
219137,38.0
219138,18.0
219139,19.0
219140,35.0
219141,41.0
219142,29.0
219143,8.0
219144,13.0
219145,19.0
219147,11.0
219149,135.0
219150,82.0
219151,49.0
219154,71.0
219155,78.0
219156,102.0
219159,273.0
219160,51.0
219161,95.0
219162,16.0
219163,9.0
219165,75.0
219166,55.0
219167,26.0
219169,25.0
219170,46.0
219172,10.0
219175,17.0
219176,47.0
219177,25.0
219179,21.0
219180,38.0
219181,27.0
219185,230.0
219186,25.0
219187,37.0
219188,21.0
219189,18.0
219190,37.0
219191,39.0
219192,23.0
219195,13.0
219196,12.0
219197,10.0
219198,19.0
219199,18.0
219200,32.0
219201,30.0
219202,25.0
219206,27.0
219207,63.0
219210,19.0
219211,11.0
219214,185.0
219215,92.0
219216,57.0
219218,82.0
219219,108.0
219220,140.0
219223,27.0
219224,126.0
219225,323.0
219226,113.0
219227,21.0
219228,10.0
219229,88.0
219230,70.0
219231,38.0
219233,36.0
219234,69.0
219235,22.0
219238,73.0
219239,82.0
219240,18.0
219241,11.0
219243,28.0
219244,64.0
219245,43.0
219246,18.0
219247,24.0
219248,19.0
219249,85.0
219250,110.0
219251,46.0
219252,21.0
219253,18.0
219254,47.0
219255,57.0
219256,32.0
219257,18.0
219258,27.0
219259,30.0
219261,8.0
219262,5.0
219263,17.0
219264,35.0
219265,30.0
219268,35.0
219269,35.0
219270,12.0
219271,15.0
219273,81.0
219274,78.0
219275,47.0
219276,13.0
219277,15.0
219279,37.0
219280,59.0
219281,35.0
219283,25.0
219284,25.0
219286,5.0
219287,4.0
219288,9.0
219289,288.0
219290,215.0
219291,76.0
219292,25.0
219294,90.0
219295,125.0
219296,240.0
219300,235.0
219301,354.0
219302,190.0
219303,33.0
219304,22.0
219306,133.0
219307,99.0
219308,54.0
219309,26.0
219310,48.0
219311,110.0
219312,10.0
219313,44.0
219315,12.0
219316,102.0
219317,91.0
219319,49.0
219320,60.0
219321,87.0
219324,17.0
219325,57.0
219326,132.0
219327,64.0
219328,12.0
219329,8.0
219330,60.0
219331,35.0
219334,33.0
219335,43.0
219339,201.0
219340,103.0
219341,71.0
219342,22.0
219344,102.0
219345,117.0
219346,144.0
219348,161.0
219349,304.0
219350,132.0
219351,25.0
219352,12.0
219354,100.0
219355,71.0
219357,31.0
219358,45.0
219359,79.0
219361,33.0
219364,38.0
219368,22.0
219369,31.0
219370,36.0
219371,12.0
219372,16.0
219373,16.0
219374,71.0
219375,81.0
219376,46.0
219377,17.0
219378,18.0
219380,44.0
219381,51.0
219382,31.0
219383,20.0
219384,25.0
219385,29.0
219386,30.0
219387,23.0
219389,9.0
219390,25.0
219391,29.0
219392,9.0
219395,89.0
219396,53.0
219397,30.0
219398,12.0
219400,42.0
219401,25.0
219404,22.0
219406,44.0
219407,23.0
219410,23.0
219411,49.0
219412,59.0
219413,9.0
219416,116.0
219417,135.0
219418,79.0
219419,26.0
219420,27.0
219422,44.0
219423,63.0
219424,30.0
219425,15.0
219426,21.0
219427,24.0
219429,18.0
219430,18.0
219431,23.0
219434,17.0
219435,41.0
219436,22.0
219438,15.0
219439,36.0
219440,49.0
219441,20.0
219442,21.0
219443,41.0
219446,17.0
219451,9.0
219452,15.0
219453,30.0
219454,16.0
219455,8.0
219457,55.0
219458,70.0
219459,24.0
219462,17.0
219463,13.0
219466,14.0
219467,119.0
219468,73.0
219469,37.0
219471,44.0
219472,64.0
219473,100.0
219476,76.0
219477,202.0
219478,65.0
219479,10.0
219481,66.0
219482,35.0
219483,138.0
219484,31.0
219485,40.0
219486,69.0
219487,10.0
219489,81.0
219490,76.0
219491,20.0
219493,45.0
219494,51.0
219495,48.0
219499,50.0
219500,149.0
219501,55.0
219502,42.0
219503,59.0
219504,28.0
219505,27.0
219507,48.0
219508,25.0
219509,19.0
219512,18.0
219513,25.0
219517,81.0
219518,87.0
219519,67.0
219520,18.0
219521,17.0
219522,36.0
219523,49.0
219524,25.0
219526,13.0
219527,18.0
219530,55.0
219531,83.0
219532,21.0
219534,29.0
219535,53.0
219536,52.0
219537,16.0
219538,22.0
219539,23.0
219540,105.0
219541,136.0
219542,66.0
219543,23.0
219544,21.0
219546,56.0
219547,56.0
219548,36.0
219549,27.0
219550,26.0
219551,46.0
219552,7.0
219554,14.0
219555,13.0
219559,17.0
219560,24.0
219564,47.0
219565,47.0
219566,19.0
219568,23.0
219569,12.0
219572,16.0
219573,151.0
219574,106.0
219575,78.0
219577,53.0
219578,60.0
219579,102.0
219583,108.0
219584,169.0
219585,93.0
219586,21.0
219587,18.0
219588,63.0
219589,54.0
219590,44.0
219591,15.0
219592,22.0
219593,59.0
219595,18.0
219599,131.0
219600,95.0
219601,50.0
219604,67.0
219605,80.0
219606,126.0
219607,21.0
219610,95.0
219611,297.0
219612,78.0
219615,64.0
219616,38.0
219617,13.0
219619,40.0
219620,62.0
219621,17.0
219623,74.0
219624,64.0
219625,31.0
219627,20.0
219628,45.0
219629,63.0
219630,15.0
219631,16.0
219632,19.0
219633,97.0
219634,94.0
219635,63.0
219636,23.0
219637,23.0
219638,45.0
219639,71.0
219640,32.0
219641,17.0
219642,26.0
219643,30.0
219644,11.0
219645,10.0
219647,11.0
219648,29.0
219649,22.0
219651,13.0
219652,29.0
219653,37.0
219654,15.0
219656,15.0
219657,56.0
219658,48.0
219659,24.0
219660,27.0
219661,40.0
219662,24.0
219664,18.0
219665,18.0
219666,7.0
219674,34.0
219678,88.0
219679,47.0
219680,30.0
219682,28.0
219683,43.0
219684,71.0
219686,66.0
219687,89.0
219688,58.0
219689,15.0
219691,43.0
219692,32.0
219693,16.0
219696,33.0
219698,8.0
219699,53.0
219700,34.0
219701,11.0
219702,28.0
219703,36.0
219704,9.0
219705,75.0
219706,76.0
219707,54.0
219708,19.0
219709,17.0
219710,39.0
219711,41.0
219712,25.0
219713,12.0
219714,20.0
219715,26.0
219718,10.0
219719,19.0
219720,200.0
219721,156.0
219722,97.0
219725,68.0
219726,95.0
219727,123.0
219730,26.0
219731,153.0
219732,306.0
219733,134.0
219734,32.0
219738,73.0
219739,65.0
219740,63.0
219742,29.0
219743,78.0
219745,21.0
219746,9.0
219748,11.0
219750,13.0
219751,31.0
219753,10.0
219755,67.0
219756,64.0
219757,23.0
219758,20.0
219759,83.0
219760,41.0
219766,91.0
219767,77.0
219768,49.0
219770,60.0
219771,60.0
219772,94.0
219776,72.0
219777,171.0
219778,61.0
219780,40.0
219781,44.0
219783,24.0
219785,57.0
219786,10.0
219788,129.0
219789,78.0
219790,39.0
219791,42.0
219792,52.0
219793,96.0
219795,82.0
219796,165.0
219797,70.0
219798,25.0
219799,20.0
219800,69.0
219801,42.0
219802,20.0
219804,23.0
219805,63.0
219806,6.0
219807,19.0
219810,14.0
219815,32.0
219818,12.0
219819,49.0
219820,30.0
219823,17.0
219825,44.0
219826,24.0
219828,8.0
219829,24.0
219830,69.0
219831,47.0
219832,15.0
219833,14.0
219835,120.0
219836,144.0
219837,81.0
219838,25.0
219839,22.0
219842,43.0
219843,41.0
219844,23.0
219846,31.0
219847,34.0
219851,29.0
219853,11.0
219854,20.0
219855,48.0
219856,39.0
219858,22.0
219859,19.0
219860,42.0
219861,94.0
219862,28.0
219864,9.0
219865,34.0
219866,35.0
219867,17.0
219870,182.0
219871,110.0
219872,31.0
219875,66.0
219876,82.0
219877,130.0
219880,26.0
219881,110.0
219882,138.0
219883,105.0
219884,14.0
219885,6.0
219886,64.0
219887,51.0
219888,18.0
219890,53.0
219891,61.0
219893,8.0
219896,187.0
219897,29.0
219898,8.0
219901,13.0
219902,43.0
219903,28.0
219904,11.0
219905,14.0
219906,11.0
219907,155.0
219908,91.0
219909,40.0
219910,10.0
219911,9.0
219913,56.0
219914,32.0
219915,17.0
219916,21.0
219917,21.0
219919,70.0
219920,66.0
219921,15.0
219922,17.0
219923,33.0
219924,48.0
219925,17.0
219926,17.0
219927,21.0
219928,80.0
219929,67.0
219930,42.0
219931,16.0
219932,13.0
219933,41.0
219934,52.0
219935,31.0
219937,20.0
219938,23.0
219940,11.0
219941,35.0
219942,32.0
219944,22.0
219945,59.0
219946,33.0
219949,48.0
219950,62.0
219951,38.0
219954,26.0
219955,30.0
219959,12.0
219960,8.0
219961,5.0
219962,11.0
219963,65.0
219964,56.0
219965,20.0
219966,19.0
219967,35.0
219968,34.0
219969,11.0
219970,10.0
219971,10.0
219972,52.0
219973,87.0
219974,37.0
219976,14.0
219977,30.0
219978,29.0
219979,18.0
219982,24.0
219983,7.0
219985,10.0
219986,71.0
219987,52.0
219988,36.0
219990,27.0
219991,35.0
219992,62.0
219995,26.0
219996,40.0
219997,85.0
219998,44.0
219999,44.0
220000,23.0
220005,65.0
220006,38.0
220007,28.0
220008,49.0
220009,56.0
220012,34.0
220013,95.0
220014,48.0
220017,39.0
220018,14.0
220022,12.0
220023,76.0
220024,40.0
220025,17.0
220027,35.0
220028,52.0
220029,61.0
220030,82.0
220031,158.0
220032,70.0
220035,38.0
220036,59.0
220037,18.0
220039,23.0
220040,29.0
220041,5.0
220042,13.0
220045,23.0
220046,21.0
220047,16.0
220048,29.0
220053,46.0
220054,50.0
220056,21.0
220057,40.0
220058,26.0
220061,37.0
220062,28.0
220063,8.0
220065,22.0
220067,62.0
220068,60.0
220069,29.0
220070,14.0
220071,13.0
220072,28.0
220073,31.0
220074,13.0
220077,17.0
220079,7.0
220080,38.0
220081,39.0
220082,21.0
220083,10.0
220085,20.0
220086,28.0
220087,36.0
220088,20.0
220090,15.0
220091,78.0
220092,66.0
220093,41.0
220095,8.0
220096,30.0
220097,49.0
220098,29.0
220100,21.0
220101,23.0
220103,20.0
220108,37.0
220109,22.0
220110,14.0
220111,21.0
220112,18.0
220113,50.0
220114,72.0
220115,28.0
220116,21.0
220117,32.0
220121,17.0
220122,28.0
220123,25.0
220124,8.0
220125,13.0
220126,32.0
220127,20.0
220128,9.0
220129,13.0
220130,74.0
220131,56.0
220132,31.0
220133,14.0
220135,53.0
220136,39.0
220139,25.0
220141,59.0
220142,46.0
220145,22.0
220146,31.0
220147,35.0
220148,14.0
220149,14.0
220150,20.0
220151,67.0
220152,98.0
220153,45.0
220154,23.0
220155,18.0
220156,48.0
220157,34.0
220158,28.0
220160,18.0
220161,22.0
220162,12.0
220163,168.0
220164,137.0
220165,41.0
220167,71.0
220168,84.0
220169,117.0
220172,27.0
220173,90.0
220174,258.0
220175,92.0
220178,77.0
220179,55.0
220183,57.0
220187,37.0
220188,25.0
220189,13.0
220191,17.0
220192,33.0
220193,29.0
220196,60.0
220197,83.0
220198,42.0
220199,24.0
220200,20.0
220201,36.0
220202,28.0
220206,22.0
220208,30.0
220209,14.0
220211,11.0
220212,31.0
220213,55.0
220214,32.0
220217,121.0
220218,124.0
220219,36.0
220221,27.0
220222,87.0
220223,41.0
220226,36.0
220229,59.0
220230,55.0
220231,19.0
220233,30.0
220234,59.0
220235,50.0
220236,22.0
220237,20.0
220238,21.0
220239,119.0
220240,123.0
220241,48.0
220242,14.0
220244,39.0
220245,27.0
220246,17.0
220247,22.0
220248,32.0
220249,29.0
220251,66.0
220252,46.0
220255,26.0
220256,43.0
220257,51.0
220259,49.0
220260,79.0
220261,44.0
220263,46.0
220267,26.0
220270,113.0
220271,82.0
220272,21.0
220274,53.0
220275,59.0
220276,82.0
220280,62.0
220281,165.0
220282,63.0
220283,67.0
220284,57.0
220285,22.0
220288,46.0
220290,210.0
220291,117.0
220292,71.0
220295,64.0
220296,66.0
220297,133.0
220299,117.0
220300,269.0
220301,117.0
220302,31.0
220303,24.0
220305,84.0
220306,71.0
220307,43.0
220308,24.0
220309,32.0
220310,84.0
220311,7.0
220312,23.0
220315,232.0
220316,154.0
220317,61.0
220318,16.0
220320,76.0
220321,92.0
220322,147.0
220326,113.0
220327,291.0
220328,100.0
220329,16.0
220330,13.0
220332,85.0
220333,60.0
220334,33.0
220335,19.0
220336,50.0
220337,75.0
220339,14.0
220343,22.0
220344,16.0
220345,10.0
220346,10.0
220347,16.0
220348,35.0
220349,31.0
220352,76.0
220353,88.0
220354,28.0
220355,5.0
220356,31.0
220358,51.0
220361,23.0
220363,36.0
220364,32.0
220366,13.0
220367,21.0
220368,21.0
220371,76.0
220372,56.0
220373,16.0
220376,21.0
220377,45.0
220378,29.0
220380,11.0
220381,17.0
220382,13.0
220385,13.0
220387,19.0
220389,21.0
220391,19.0
220395,118.0
220396,79.0
220397,45.0
220398,46.0
220399,54.0
220400,81.0
220404,81.0
220405,170.0
220406,62.0
220407,21.0
220408,9.0
220409,53.0
220410,54.0
220412,19.0
220413,25.0
220414,54.0
220417,74.0
220418,27.0
220421,33.0
220422,43.0
220424,57.0
220425,75.0
220426,51.0
220429,40.0
220430,22.0
220431,10.0
220434,32.0
220436,158.0
220437,82.0
220438,39.0
220440,44.0
220441,61.0
220442,113.0
220445,93.0
220446,135.0
220447,68.0
220448,21.0
220450,44.0
220451,44.0
220452,17.0
220454,22.0
220455,51.0
220457,17.0
220458,19.0
220463,29.0
220464,19.0
220467,11.0
220468,116.0
220469,70.0
220470,34.0
220471,7.0
220473,16.0
220475,35.0
220477,20.0
220480,34.0
220481,34.0
220484,12.0
220485,17.0
220487,74.0
220488,80.0
220489,43.0
220490,20.0
220491,17.0
220492,40.0
220493,39.0
220494,27.0
220496,15.0
220497,20.0
220499,8.0
220500,15.0
220501,17.0
220505,24.0
220506,47.0
220507,28.0
220508,11.0
220509,13.0
220510,12.0
220511,55.0
220512,101.0
220513,25.0
220516,27.0
220517,35.0
220518,18.0
220521,160.0
220522,76.0
220523,51.0
220524,37.0
220525,21.0
220526,75.0
220527,115.0
220528,146.0
220530,9.0
220531,20.0
220532,177.0
220533,217.0
220534,170.0
220535,29.0
220536,21.0
220539,97.0
220540,84.0
220541,29.0
220543,60.0
220544,81.0
220545,6.0
220546,26.0
220547,24.0
220549,66.0
220550,41.0
220551,18.0
220553,49.0
220554,54.0
220555,82.0
220556,22.0
220559,43.0
220560,128.0
220561,64.0
220562,68.0
220563,39.0
220564,17.0
220566,67.0
220567,43.0
220568,93.0
220569,74.0
220570,29.0
220571,53.0
220572,50.0
220573,74.0
220577,56.0
220578,179.0
220579,57.0
220580,77.0
220581,66.0
220585,46.0
220586,5.0
220588,201.0
220589,127.0
220590,98.0
220593,105.0
220594,118.0
220595,149.0
220596,20.0
220599,195.0
220600,236.0
220601,137.0
220602,28.0
220606,103.0
220607,115.0
220608,84.0
220610,54.0
220611,106.0
220612,24.0
220615,78.0
220616,60.0
220617,17.0
220618,26.0
220619,42.0
220620,66.0
220621,16.0
220622,16.0
220623,20.0
220624,131.0
220625,117.0
220626,52.0
220627,36.0
220628,29.0
220630,55.0
220631,89.0
220632,62.0
220634,19.0
220635,38.0
220636,7.0
220638,22.0
220642,34.0
220643,23.0
220644,8.0
220645,12.0
220646,84.0
220647,90.0
220648,26.0
220649,5.0
220650,26.0
220651,76.0
220652,42.0
220655,24.0
220657,58.0
220658,58.0
220660,22.0
220661,41.0
220662,27.0
220664,20.0
220666,39.0
220667,84.0
220668,25.0
220670,23.0
220671,23.0
220672,14.0
220675,53.0
220676,52.0
220677,7.0
220679,29.0
220680,48.0
220681,66.0
220682,16.0
220683,22.0
220684,24.0
220685,79.0
220686,102.0
220687,37.0
220688,20.0
220689,16.0
220690,40.0
220691,33.0
220692,25.0
220694,21.0
220695,25.0
220697,156.0
220698,101.0
220699,32.0
220700,52.0
220701,65.0
220702,106.0
220704,20.0
220705,131.0
220706,166.0
220707,64.0
220708,16.0
220709,11.0
220710,58.0
220711,51.0
220714,31.0
220715,67.0
220721,64.0
220722,48.0
220723,15.0
220724,56.0
220725,48.0
220726,114.0
220730,72.0
220731,174.0
220732,70.0
220733,67.0
220734,41.0
220737,40.0
220738,6.0
220739,35.0
220740,31.0
220741,11.0
220742,43.0
220743,73.0
220744,34.0
220748,112.0
220749,176.0
220750,108.0
220751,48.0
220752,141.0
220753,65.0
220755,81.0
220756,68.0
220759,35.0
220761,12.0
220762,27.0
220763,31.0
220764,5.0
220767,70.0
220768,81.0
220769,51.0
220770,19.0
220771,20.0
220772,37.0
220773,51.0
220774,28.0
220775,10.0
220776,17.0
220777,25.0
220779,11.0
220781,148.0
220782,89.0
220783,50.0
220786,67.0
220787,75.0
220788,120.0
220791,97.0
220792,266.0
220793,107.0
220794,17.0
220795,10.0
220797,72.0
220798,54.0
220799,24.0
220801,40.0
220802,64.0
220804,11.0
220807,14.0
220808,42.0
220809,18.0
220811,20.0
220812,36.0
220813,34.0
220816,84.0
220817,92.0
220818,39.0
220819,23.0
220820,20.0
220821,36.0
220822,43.0
220823,29.0
220826,24.0
220827,12.0
220828,10.0
220829,18.0
220830,21.0
220831,28.0
220832,29.0
220833,33.0
220837,31.0
220838,76.0
220841,23.0
220842,11.0
220845,183.0
220846,90.0
220847,54.0
220850,83.0
220851,101.0
220852,149.0
220855,25.0
220856,117.0
220857,291.0
220858,104.0
220859,31.0
220860,9.0
220861,82.0
220862,65.0
220863,35.0
220865,35.0
220866,62.0
220867,21.0
220870,68.0
220871,77.0
220872,18.0
220873,11.0
220875,28.0
220876,62.0
220877,47.0
220878,17.0
220879,24.0
220880,18.0
220881,85.0
220882,101.0
220883,47.0
220884,21.0
220885,19.0
220886,45.0
220887,61.0
220888,33.0
220889,17.0
220890,30.0
220891,30.0
220893,9.0
220894,6.0
220895,18.0
220896,35.0
220897,24.0
220900,35.0
220901,37.0
220902,12.0
220903,15.0
220905,83.0
220906,71.0
220907,49.0
220908,13.0
220909,11.0
220911,38.0
220912,62.0
220913,34.0
220915,27.0
220916,26.0
220918,6.0
220919,4.0
220920,9.0
220921,281.0
220922,209.0
220923,75.0
220924,25.0
220926,86.0
220927,122.0
220928,220.0
220932,215.0
220933,314.0
220934,173.0
220935,32.0
220936,23.0
220938,117.0
220939,90.0
220940,51.0
220941,24.0
220942,46.0
220943,106.0
220944,8.0
220945,44.0
220947,11.0
220948,107.0
220949,86.0
220951,48.0
220952,53.0
220953,82.0
220956,19.0
220957,64.0
220958,113.0
220959,55.0
220960,15.0
220961,9.0
220962,57.0
220963,32.0
220966,35.0
220967,41.0
220970,199.0
220971,101.0
220972,69.0
220973,23.0
220975,92.0
220976,111.0
220977,139.0
220979,137.0
220980,270.0
220981,152.0
220982,25.0
220983,12.0
220985,92.0
220986,69.0
220988,29.0
220989,47.0
220990,78.0
220992,32.0
220995,36.0
220999,22.0
221000,31.0
221001,39.0
221002,11.0
221003,14.0
221004,15.0
221005,59.0
221006,67.0
221007,44.0
221008,17.0
221009,12.0
221011,44.0
221012,56.0
221013,30.0
221014,19.0
221015,22.0
221016,22.0
221017,33.0
221018,30.0
221020,10.0
221021,26.0
221022,29.0
221023,9.0
221026,92.0
221027,49.0
221028,29.0
221029,14.0
221032,42.0
221033,26.0
221036,23.0
221039,47.0
221040,23.0
221043,20.0
221044,49.0
221045,58.0
221046,8.0
221049,115.0
221050,127.0
221051,84.0
221052,26.0
221053,32.0
221055,46.0
221056,62.0
221057,32.0
221058,14.0
221059,19.0
221060,22.0
221062,19.0
221063,17.0
221064,23.0
221067,17.0
221068,41.0
221069,24.0
221071,13.0
221072,43.0
221073,71.0
221074,19.0
221075,17.0
221076,46.0
221079,21.0
221084,8.0
221085,16.0
221086,31.0
221087,17.0
221088,8.0
221090,45.0
221091,66.0
221092,22.0
221095,15.0
221096,13.0
221099,14.0
221100,123.0
221101,75.0
221102,37.0
221104,43.0
221105,64.0
221106,98.0
221109,98.0
221110,184.0
221111,69.0
221112,18.0
221114,65.0
221115,34.0
221116,86.0
221117,32.0
221118,42.0
221119,68.0
221120,11.0
221122,75.0
221123,71.0
221124,13.0
221126,40.0
221127,43.0
